»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.43.0
»»»  Vision Version:	5.43.2 (R)
»»»  Vision Compiled:	12/22/22
»»»  Driver Version:	5.43.1
»»»  Windows Version:	Windows 8, 8.1 or 10
»»»  Processor Information:	x86 (AMD or Intel) - 6 Processors
»»»  Tester Name:	PLC20323-466 (30V)
»»»  Tester S/N:	PLC20323-466
»»»  Internal Amp Type:	 30V RevH   5k
»»»  Internal Amp S/N:	iAB1-478/H     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/10/2025 - 16:34:39
Configured:	04/10/25 10:58:41 AM
Executed:	04/10/25 04:34:08 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	1.00e-04
Sample Thickness (µm):	3.00e-01

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PLC20323-466 (30V)
Tester Serial Number:	PLC20323-466
Return Signal Amp. Level:	0.19 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-3
Volts:	8.00
Field:	266.67 (kV/cm)
DCBias:	0.00
DCField:	0.00 (kV/cm)
Hysteresis Period (ms):	1.00e+01
Preset:	Enabled
Preset Delay (ms):	1.00e+03
Profile:	Standard Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	10001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization (µC/cm2)	Capacitance (µF)	Normalized Capacitance (µF/cm2)	Dielectric Constant	Instantaneous Current (mA)
1721	1.7200e+00	5.5029	32.031975	22.395646	223956.462540	7.595676	0.007174
1722	1.7210e+00	5.5075	31.988134	-13.686228	-136862.282664	-4.641802	-0.004384
1723	1.7220e+00	5.5120	32.020018	9.953621	99536.205574	3.375856	0.003188
1724	1.7230e+00	5.5125	32.035961	4.976810	49768.102787	1.687928	0.001594
1725	1.7240e+00	5.5166	32.020018	-4.976810	-49768.102787	-1.687928	-0.001594
1726	1.7250e+00	5.5203	31.976177	-13.686228	-136862.282664	-4.641802	-0.004384
1727	1.7260e+00	5.5237	32.087773	34.837672	348376.719507	11.815497	0.011160
1728	1.7270e+00	5.5274	32.039946	-14.930431	-149304.308360	-5.063784	-0.004783
1729	1.7280e+00	5.5301	32.047917	2.488405	24884.051393	0.843964	0.000797
1730	1.7290e+00	5.5337	32.091759	13.686228	136862.282664	4.641802	0.004384
1731	1.7300e+00	5.5352	32.075816	-4.976810	-49768.102787	-1.687928	-0.001594
1732	1.7310e+00	5.5399	32.067845	-2.488405	-24884.051393	-0.843964	-0.000797
1733	1.7320e+00	5.5430	32.059874	-2.488405	-24884.051393	-0.843964	-0.000797
1734	1.7330e+00	5.5470	32.091759	9.953621	99536.205574	3.375856	0.003188
1735	1.7340e+00	5.5496	32.127629	11.197823	111978.231270	3.797838	0.003587
1736	1.7350e+00	5.5526	32.123643	-1.244203	-12442.025697	-0.421982	-0.000399
1737	1.7360e+00	5.5566	32.119658	-1.244203	-12442.025697	-0.421982	-0.000399
1738	1.7370e+00	5.5588	32.171470	16.174633	161746.334057	5.485766	0.005181
1739	1.7380e+00	5.5618	32.119658	-16.174633	-161746.334057	-5.485766	-0.005181
1740	1.7390e+00	5.5663	32.131614	3.732608	37326.077090	1.265946	0.001196
1741	1.7400e+00	5.5685	32.127629	-1.244203	-12442.025697	-0.421982	-0.000399
1742	1.7410e+00	5.5713	32.199369	22.395646	223956.462541	7.595676	0.007174
1743	1.7420e+00	5.5751	32.167484	-9.953621	-99536.205574	-3.375856	-0.003188
1744	1.7430e+00	5.5783	32.199369	9.953621	99536.205574	3.375856	0.003188
1745	1.7440e+00	5.5820	32.235239	11.197823	111978.231270	3.797838	0.003587
1746	1.7450e+00	5.5861	32.219297	-4.976810	-49768.102787	-1.687928	-0.001594
1747	1.7460e+00	5.5876	32.139585	-24.884051	-248840.513934	-8.439640	-0.007971
1748	1.7470e+00	5.5901	32.227268	27.372457	273724.565327	9.283605	0.008768
1749	1.7480e+00	5.5937	32.171470	-17.418836	-174188.359754	-5.907748	-0.005580
1750	1.7490e+00	5.5979	32.251181	24.884051	248840.513934	8.439640	0.007971
1751	1.7500e+00	5.6014	32.207340	-13.686228	-136862.282664	-4.641802	-0.004384
1752	1.7510e+00	5.6039	32.243210	11.197823	111978.231270	3.797838	0.003587
1753	1.7520e+00	5.6052	32.199369	-13.686228	-136862.282664	-4.641802	-0.004384
1754	1.7530e+00	5.6118	32.255167	17.418836	174188.359754	5.907748	0.005580
1755	1.7540e+00	5.6126	32.247196	-2.488405	-24884.051393	-0.843964	-0.000797
1756	1.7550e+00	5.6164	32.291037	13.686228	136862.282664	4.641802	0.004384
1757	1.7560e+00	5.6211	32.255167	-11.197823	-111978.231270	-3.797838	-0.003587
1758	1.7570e+00	5.6239	32.251181	-1.244203	-12442.025697	-0.421982	-0.000399
1759	1.7580e+00	5.6261	32.306979	17.418836	174188.359754	5.907748	0.005580
1760	1.7590e+00	5.6301	32.299008	-2.488405	-24884.051393	-0.843964	-0.000797
1761	1.7600e+00	5.6327	32.306979	2.488405	24884.051393	0.843964	0.000797
1762	1.7610e+00	5.6365	32.271109	-11.197823	-111978.231270	-3.797838	-0.003587
1763	1.7620e+00	5.6394	32.346835	23.639849	236398.488237	8.017658	0.007573
1764	1.7630e+00	5.6425	32.295022	-16.174633	-161746.334057	-5.485766	-0.005181
1765	1.7640e+00	5.6459	32.334878	12.442026	124420.256967	4.219820	0.003986
1766	1.7650e+00	5.6499	32.366762	9.953621	99536.205574	3.375856	0.003188
1767	1.7660e+00	5.6525	32.338864	-8.709418	-87094.179877	-2.953874	-0.002790
1768	1.7670e+00	5.6545	32.370748	9.953621	99536.205574	3.375856	0.003188
1769	1.7680e+00	5.6573	32.370748	0.000000	0.000000	0.000000	0.000000
1770	1.7690e+00	5.6612	32.366762	-1.244203	-12442.025697	-0.421982	-0.000399
1771	1.7700e+00	5.6651	32.322921	-13.686228	-136862.282664	-4.641802	-0.004384
1772	1.7710e+00	5.6680	32.386690	19.907241	199072.411147	6.751712	0.006377
1773	1.7720e+00	5.6702	32.414589	8.709418	87094.179877	2.953874	0.002790
1774	1.7730e+00	5.6728	32.382705	-9.953621	-99536.205574	-3.375856	-0.003188
1775	1.7740e+00	5.6776	32.398647	4.976810	49768.102787	1.687928	0.001594
1776	1.7750e+00	5.6811	32.438503	12.442026	124420.256967	4.219820	0.003986
1777	1.7760e+00	5.6851	32.454445	4.976810	49768.102787	1.687928	0.001594
1778	1.7770e+00	5.6886	32.466402	3.732608	37326.077090	1.265946	0.001196
1779	1.7780e+00	5.6905	32.450459	-4.976810	-49768.102787	-1.687928	-0.001594
1780	1.7790e+00	5.6957	32.430531	-6.221013	-62210.128483	-2.109910	-0.001993
1781	1.7800e+00	5.6984	32.410604	-6.221013	-62210.128483	-2.109910	-0.001993
1782	1.7810e+00	5.7013	32.438503	8.709418	87094.179877	2.953874	0.002790
1783	1.7820e+00	5.7053	32.490315	16.174633	161746.334057	5.485766	0.005181
1784	1.7830e+00	5.7082	32.450459	-12.442026	-124420.256967	-4.219820	-0.003986
1785	1.7840e+00	5.7104	32.526185	23.639849	236398.488237	8.017658	0.007573
1786	1.7850e+00	5.7142	32.466402	-18.663039	-186630.385450	-6.329730	-0.005978
1787	1.7860e+00	5.7174	32.494301	8.709418	87094.179877	2.953874	0.002790
1788	1.7870e+00	5.7197	32.490315	-1.244203	-12442.025697	-0.421982	-0.000399
1789	1.7880e+00	5.7243	32.482344	-2.488405	-24884.051393	-0.843964	-0.000797
1790	1.7890e+00	5.7267	32.522199	12.442026	124420.256967	4.219820	0.003986
1791	1.7900e+00	5.7297	32.542127	6.221013	62210.128483	2.109910	0.001993
1792	1.7910e+00	5.7331	32.550098	2.488405	24884.051393	0.843964	0.000797
1793	1.7920e+00	5.7365	32.542127	-2.488405	-24884.051393	-0.843964	-0.000797
1794	1.7930e+00	5.7397	32.506257	-11.197823	-111978.231270	-3.797838	-0.003587
1795	1.7940e+00	5.7413	32.554084	14.930431	149304.308360	5.063784	0.004783
1796	1.7950e+00	5.7466	32.542127	-3.732608	-37326.077090	-1.265946	-0.001196
1797	1.7960e+00	5.7479	32.546113	1.244203	12442.025697	0.421982	0.000399
1798	1.7970e+00	5.7518	32.538142	-2.488405	-24884.051393	-0.843964	-0.000797
1799	1.7980e+00	5.7558	32.629810	28.616659	286166.591024	9.705587	0.009167
1800	1.7990e+00	5.7582	32.601911	-8.709418	-87094.179877	-2.953874	-0.002790
1801	1.8000e+00	5.7605	32.581983	-6.221013	-62210.128483	-2.109910	-0.001993
1802	1.8010e+00	5.7639	32.617853	11.197823	111978.231270	3.797838	0.003587
1803	1.8020e+00	5.7673	32.629810	3.732608	37326.077090	1.265946	0.001196
1804	1.8030e+00	5.7716	32.641766	3.732608	37326.077090	1.265946	0.001196
1805	1.8040e+00	5.7729	32.621839	-6.221013	-62210.128484	-2.109910	-0.001993
1806	1.8050e+00	5.7780	32.657709	11.197823	111978.231270	3.797838	0.003587
1807	1.8060e+00	5.7790	32.601911	-17.418836	-174188.359754	-5.907748	-0.005580
1808	1.8070e+00	5.7841	32.677636	23.639849	236398.488237	8.017658	0.007573
1809	1.8080e+00	5.7875	32.689593	3.732608	37326.077090	1.265946	0.001196
1810	1.8090e+00	5.7915	32.665680	-7.465215	-74652.154180	-2.531892	-0.002391
1811	1.8100e+00	5.7931	32.701550	11.197823	111978.231270	3.797838	0.003587
1812	1.8110e+00	5.7973	32.677636	-7.465215	-74652.154180	-2.531892	-0.002391
1813	1.8120e+00	5.7986	32.673651	-1.244203	-12442.025697	-0.421982	-0.000399
1814	1.8130e+00	5.8028	32.625824	-14.930431	-149304.308360	-5.063784	-0.004783
1815	1.8140e+00	5.8060	32.697564	22.395646	223956.462540	7.595676	0.007174
1816	1.8150e+00	5.8083	32.669665	-8.709418	-87094.179877	-2.953874	-0.002790
1817	1.8160e+00	5.8096	32.769304	31.105064	311050.642417	10.549551	0.009964
1818	1.8170e+00	5.8170	32.757348	-3.732608	-37326.077090	-1.265946	-0.001196
1819	1.8180e+00	5.8185	32.713507	-13.686228	-136862.282664	-4.641802	-0.004384
1820	1.8190e+00	5.8230	32.701550	-3.732608	-37326.077090	-1.265946	-0.001196
1821	1.8200e+00	5.8260	32.733434	9.953621	99536.205574	3.375856	0.003188
1822	1.8210e+00	5.8286	32.757348	7.465215	74652.154180	2.531892	0.002391
1823	1.8220e+00	5.8322	32.741405	-4.976810	-49768.102787	-1.687928	-0.001594
1824	1.8230e+00	5.8359	32.833073	28.616659	286166.591024	9.705587	0.009167
1825	1.8240e+00	5.8374	32.809160	-7.465215	-74652.154180	-2.531892	-0.002391
1826	1.8250e+00	5.8401	32.817131	2.488405	24884.051393	0.843964	0.000797
1827	1.8260e+00	5.8446	32.789232	-8.709418	-87094.179877	-2.953874	-0.002790
1828	1.8270e+00	5.8483	32.725463	-19.907241	-199072.411147	-6.751712	-0.006377
1829	1.8280e+00	5.8505	32.805174	24.884051	248840.513934	8.439640	0.007971
1830	1.8290e+00	5.8541	32.821117	4.976810	49768.102787	1.687928	0.001594
1831	1.8300e+00	5.8583	32.777276	-13.686228	-136862.282664	-4.641802	-0.004384
1832	1.8310e+00	5.8617	32.797203	6.221013	62210.128483	2.109910	0.001993
1833	1.8320e+00	5.8633	32.825102	8.709418	87094.179877	2.953874	0.002790
1834	1.8330e+00	5.8672	32.837059	3.732608	37326.077090	1.265946	0.001196
1835	1.8340e+00	5.8705	32.864958	8.709418	87094.179877	2.953874	0.002790
1836	1.8350e+00	5.8725	32.801189	-19.907241	-199072.411147	-6.751712	-0.006377
1837	1.8360e+00	5.8760	32.856987	17.418836	174188.359754	5.907748	0.005580
1838	1.8370e+00	5.8801	32.872929	4.976810	49768.102787	1.687928	0.001594
1839	1.8380e+00	5.8836	32.892857	6.221013	62210.128483	2.109910	0.001993
1840	1.8390e+00	5.8865	32.841045	-16.174633	-161746.334057	-5.485766	-0.005181
1841	1.8400e+00	5.8894	32.864958	7.465215	74652.154180	2.531892	0.002391
1842	1.8410e+00	5.8924	32.884886	6.221013	62210.128483	2.109910	0.001993
1843	1.8420e+00	5.8947	32.904814	6.221013	62210.128484	2.109910	0.001993
1844	1.8430e+00	5.9001	32.916770	3.732608	37326.077090	1.265946	0.001196
1845	1.8440e+00	5.9015	32.880900	-11.197823	-111978.231270	-3.797838	-0.003587
1846	1.8450e+00	5.9069	32.940684	18.663039	186630.385450	6.329730	0.005978
1847	1.8460e+00	5.9090	32.956626	4.976810	49768.102787	1.687928	0.001594
1848	1.8470e+00	5.9103	32.912785	-13.686228	-136862.282664	-4.641802	-0.004384
1849	1.8480e+00	5.9136	32.972568	18.663039	186630.385450	6.329730	0.005978
1850	1.8490e+00	5.9180	32.988510	4.976810	49768.102787	1.687928	0.001594
1851	1.8500e+00	5.9210	32.996482	2.488405	24884.051393	0.843964	0.000797
1852	1.8510e+00	5.9260	32.904814	-28.616659	-286166.591024	-9.705587	-0.009167
1853	1.8520e+00	5.9267	32.948655	13.686228	136862.282664	4.641802	0.004384
1854	1.8530e+00	5.9316	33.000467	16.174633	161746.334057	5.485766	0.005181
1855	1.8540e+00	5.9357	32.964597	-11.197823	-111978.231270	-3.797838	-0.003587
1856	1.8550e+00	5.9384	32.984525	6.221013	62210.128483	2.109910	0.001993
1857	1.8560e+00	5.9418	33.020395	11.197823	111978.231270	3.797838	0.003587
1858	1.8570e+00	5.9435	33.004453	-4.976810	-49768.102787	-1.687928	-0.001594
1859	1.8580e+00	5.9473	32.964597	-12.442026	-124420.256967	-4.219820	-0.003986
1860	1.8590e+00	5.9504	33.060251	29.860862	298608.616721	10.127569	0.009565
1861	1.8600e+00	5.9534	33.028366	-9.953621	-99536.205574	-3.375856	-0.003188
1862	1.8610e+00	5.9559	33.024380	-1.244203	-12442.025697	-0.421982	-0.000399
1863	1.8620e+00	5.9600	33.068222	13.686228	136862.282664	4.641802	0.004384
1864	1.8630e+00	5.9637	33.040323	-8.709418	-87094.179877	-2.953874	-0.002790
1865	1.8640e+00	5.9653	33.072207	9.953621	99536.205574	3.375856	0.003188
1866	1.8650e+00	5.9712	33.064236	-2.488405	-24884.051393	-0.843964	-0.000797
1867	1.8660e+00	5.9734	33.040323	-7.465215	-74652.154180	-2.531892	-0.002391
1868	1.8670e+00	5.9744	33.072207	9.953621	99536.205574	3.375856	0.003188
1869	1.8680e+00	5.9790	33.104092	9.953621	99536.205574	3.375856	0.003188
1870	1.8690e+00	5.9832	33.088150	-4.976810	-49768.102787	-1.687928	-0.001594
1871	1.8700e+00	5.9863	33.128005	12.442026	124420.256967	4.219820	0.003986
1872	1.8710e+00	5.9891	33.072207	-17.418836	-174188.359754	-5.907748	-0.005580
1873	1.8720e+00	5.9915	33.143947	22.395646	223956.462540	7.595676	0.007174
1874	1.8730e+00	5.9956	33.100106	-13.686228	-136862.282664	-4.641802	-0.004384
1875	1.8740e+00	5.9973	33.108077	2.488405	24884.051393	0.843964	0.000797
1876	1.8750e+00	6.0020	33.147933	12.442026	124420.256967	4.219820	0.003986
1877	1.8760e+00	6.0056	33.116048	-9.953621	-99536.205574	-3.375856	-0.003188
1878	1.8770e+00	6.0078	33.183803	21.151444	211514.436844	7.173694	0.006775
1879	1.8780e+00	6.0112	33.155904	-8.709418	-87094.179877	-2.953874	-0.002790
1880	1.8790e+00	6.0144	33.159890	1.244203	12442.025697	0.421982	0.000399
1881	1.8800e+00	6.0181	33.131991	-8.709418	-87094.179877	-2.953874	-0.002790
1882	1.8810e+00	6.0217	33.179817	14.930431	149304.308360	5.063784	0.004783
1883	1.8820e+00	6.0254	33.179817	0.000000	0.000000	0.000000	0.000000
1884	1.8830e+00	6.0284	33.191774	3.732608	37326.077090	1.265946	0.001196
1885	1.8840e+00	6.0312	33.235615	13.686228	136862.282664	4.641802	0.004384
1886	1.8850e+00	6.0336	33.187789	-14.930431	-149304.308360	-5.063784	-0.004783
1887	1.8860e+00	6.0371	33.223659	11.197823	111978.231270	3.797838	0.003587
1888	1.8870e+00	6.0422	33.207716	-4.976810	-49768.102787	-1.687928	-0.001594
1889	1.8880e+00	6.0437	33.215688	2.488405	24884.051393	0.843964	0.000797
1890	1.8890e+00	6.0461	33.243586	8.709418	87094.179877	2.953874	0.002790
1891	1.8900e+00	6.0492	33.259529	4.976810	49768.102787	1.687928	0.001594
1892	1.8910e+00	6.0548	33.283442	7.465215	74652.154180	2.531892	0.002391
1893	1.8920e+00	6.0560	33.263514	-6.221013	-62210.128483	-2.109910	-0.001993
1894	1.8930e+00	6.0593	33.279457	4.976810	49768.102787	1.687928	0.001594
1895	1.8940e+00	6.0635	33.211702	-21.151444	-211514.436844	-7.173694	-0.006775
1896	1.8950e+00	6.0668	33.271485	18.663039	186630.385450	6.329730	0.005978
1897	1.8960e+00	6.0699	33.295399	7.465215	74652.154180	2.531892	0.002391
1898	1.8970e+00	6.0727	33.323298	8.709418	87094.179877	2.953874	0.002790
1899	1.8980e+00	6.0760	33.351197	8.709418	87094.179877	2.953874	0.002790
1900	1.8990e+00	6.0789	33.347211	-1.244203	-12442.025697	-0.421982	-0.000399
1901	1.9000e+00	6.0809	33.283442	-19.907241	-199072.411147	-6.751712	-0.006377
1902	1.9010e+00	6.0851	33.275471	-2.488405	-24884.051393	-0.843964	-0.000797
1903	1.9020e+00	6.0882	33.331269	17.418836	174188.359754	5.907748	0.005580
1904	1.9030e+00	6.0925	33.335254	1.244203	12442.025697	0.421982	0.000399
1905	1.9040e+00	6.0948	33.315327	-6.221013	-62210.128483	-2.109910	-0.001993
1906	1.9050e+00	6.0980	33.323298	2.488405	24884.051393	0.843964	0.000797
1907	1.9060e+00	6.0983	33.391052	21.151444	211514.436844	7.173694	0.006775
1908	1.9070e+00	6.1053	33.375110	-4.976810	-49768.102787	-1.687928	-0.001594
1909	1.9080e+00	6.1073	33.343226	-9.953621	-99536.205574	-3.375856	-0.003188
1910	1.9090e+00	6.1102	33.399023	17.418836	174188.359754	5.907748	0.005580
1911	1.9100e+00	6.1136	33.410980	3.732608	37326.077090	1.265946	0.001196
1912	1.9110e+00	6.1179	33.410980	0.000000	0.000000	0.000000	0.000000
1913	1.9120e+00	6.1205	33.438879	8.709418	87094.179877	2.953874	0.002790
1914	1.9130e+00	6.1228	33.446850	2.488405	24884.051393	0.843964	0.000797
1915	1.9140e+00	6.1269	33.395038	-16.174633	-161746.334057	-5.485766	-0.005181
1916	1.9150e+00	6.1313	33.458807	19.907241	199072.411147	6.751712	0.006377
1917	1.9160e+00	6.1310	33.414966	13.686228	136862.282664	4.641802	-0.004384
1918	1.9170e+00	6.1355	33.418951	1.244203	12442.025697	0.421982	0.000399
1919	1.9180e+00	6.1377	33.426922	2.488405	24884.051393	0.843964	0.000797
1920	1.9190e+00	6.1427	33.502648	23.639849	236398.488237	8.017658	0.007573
1921	1.9200e+00	6.1449	33.446850	-17.418836	-174188.359754	-5.907748	-0.005580
1922	1.9210e+00	6.1484	33.450836	1.244203	12442.025697	0.421982	0.000399
1923	1.9220e+00	6.1534	33.474749	7.465215	74652.154180	2.531892	0.002391
1924	1.9230e+00	6.1552	33.478735	1.244203	12442.025697	0.421982	0.000399
1925	1.9240e+00	6.1595	33.490691	3.732608	37326.077090	1.265946	0.001196
1926	1.9250e+00	6.1617	33.518590	8.709418	87094.179877	2.953874	0.002790
1927	1.9260e+00	6.1639	33.518590	0.000000	0.000000	0.000000	0.000000
1928	1.9270e+00	6.1680	33.526562	2.488405	24884.051393	0.843964	0.000797
1929	1.9280e+00	6.1685	33.422937	-32.349267	-323492.668114	-10.971533	-0.010362
1930	1.9290e+00	6.1742	33.550475	39.814482	398144.822294	13.503425	0.012754
1931	1.9300e+00	6.1767	33.546489	-1.244203	-12442.025697	-0.421982	-0.000399
1932	1.9310e+00	6.1794	33.502648	-13.686228	-136862.282664	-4.641802	-0.004384
1933	1.9320e+00	6.1829	33.486706	-4.976810	-49768.102787	-1.687928	-0.001594
1934	1.9330e+00	6.1877	33.550475	19.907241	199072.411147	6.751712	0.006377
1935	1.9340e+00	6.1899	33.542504	-2.488405	-24884.051393	-0.843964	-0.000797
1936	1.9350e+00	6.1938	33.542504	0.000000	0.000000	0.000000	0.000000
1937	1.9360e+00	6.1945	33.586345	13.686228	136862.282664	4.641802	0.004384
1938	1.9370e+00	6.2000	33.566417	-6.221013	-62210.128483	-2.109910	-0.001993
1939	1.9380e+00	6.2024	33.678013	34.837672	348376.719507	11.815497	0.011160
1940	1.9390e+00	6.2060	33.566417	-34.837672	-348376.719507	-11.815497	-0.011160
1941	1.9400e+00	6.2091	33.618229	16.174633	161746.334057	5.485766	0.005181
1942	1.9410e+00	6.2116	33.606273	-3.732608	-37326.077090	-1.265946	-0.001196
1943	1.9420e+00	6.2155	33.622215	4.976810	49768.102787	1.687928	0.001594
1944	1.9430e+00	6.2190	33.610258	-3.732608	-37326.077090	-1.265946	-0.001196
1945	1.9440e+00	6.2204	33.658085	14.930431	149304.308360	5.063784	0.004783
1946	1.9450e+00	6.2251	33.674027	4.976810	49768.102787	1.687928	0.001594
1947	1.9460e+00	6.2292	33.618229	-17.418836	-174188.359754	-5.907748	-0.005580
1948	1.9470e+00	6.2320	33.626201	2.488405	24884.051393	0.843964	0.000797
1949	1.9480e+00	6.2328	33.685984	18.663039	186630.385450	6.329730	0.005978
1950	1.9490e+00	6.2402	33.610258	-23.639849	-236398.488237	-8.017658	-0.007573
1951	1.9500e+00	6.2413	33.678013	21.151444	211514.436844	7.173694	0.006775
1952	1.9510e+00	6.2443	33.678013	0.000000	0.000000	0.000000	0.000000
1953	1.9520e+00	6.2469	33.681998	1.244203	12442.025697	0.421982	0.000399
1954	1.9530e+00	6.2505	33.646128	-11.197823	-111978.231270	-3.797838	-0.003587
1955	1.9540e+00	6.2547	33.666056	6.221013	62210.128483	2.109910	0.001993
1956	1.9550e+00	6.2561	33.741782	23.639849	236398.488237	8.017658	0.007573
1957	1.9560e+00	6.2610	33.709897	-9.953621	-99536.205574	-3.375856	-0.003188
1958	1.9570e+00	6.2638	33.693955	-4.976810	-49768.102787	-1.687928	-0.001594
1959	1.9580e+00	6.2670	33.737796	13.686228	136862.282664	4.641802	0.004384
1960	1.9590e+00	6.2701	33.721854	-4.976810	-49768.102787	-1.687928	-0.001594
1961	1.9600e+00	6.2729	33.721854	0.000000	0.000000	0.000000	0.000000
1962	1.9610e+00	6.2762	33.721854	0.000000	0.000000	0.000000	0.000000
1963	1.9620e+00	6.2798	33.729825	2.488405	24884.051393	0.843964	0.000797
1964	1.9630e+00	6.2843	33.705912	-7.465215	-74652.154180	-2.531892	-0.002391
1965	1.9640e+00	6.2853	33.757724	16.174633	161746.334057	5.485766	0.005181
1966	1.9650e+00	6.2901	33.801565	13.686228	136862.282664	4.641802	0.004384
1967	1.9660e+00	6.2930	33.757724	-13.686228	-136862.282664	-4.641802	-0.004384
1968	1.9670e+00	6.2968	33.789609	9.953621	99536.205574	3.375856	0.003188
1969	1.9680e+00	6.2990	33.733811	-17.418836	-174188.359754	-5.907748	-0.005580
1970	1.9690e+00	6.3025	33.781638	14.930431	149304.308360	5.063784	0.004783
1971	1.9700e+00	6.3068	33.773666	-2.488405	-24884.051393	-0.843964	-0.000797
1972	1.9710e+00	6.3091	33.753739	-6.221013	-62210.128483	-2.109910	-0.001993
1973	1.9720e+00	6.3117	33.865334	34.837672	348376.719507	11.815497	0.011160
1974	1.9730e+00	6.3145	33.809537	-17.418836	-174188.359754	-5.907748	-0.005580
1975	1.9740e+00	6.3190	33.861349	16.174633	161746.334057	5.485766	0.005181
1976	1.9750e+00	6.3209	33.845407	-4.976810	-49768.102787	-1.687928	-0.001594
1977	1.9760e+00	6.3235	33.861349	4.976810	49768.102787	1.687928	0.001594
1978	1.9770e+00	6.3285	33.813522	-14.930431	-149304.308360	-5.063784	-0.004783
1979	1.9780e+00	6.3310	33.837435	7.465215	74652.154180	2.531892	0.002391
1980	1.9790e+00	6.3346	33.853378	4.976810	49768.102787	1.687928	0.001594
1981	1.9800e+00	6.3367	33.853378	0.000000	0.000000	0.000000	0.000000
1982	1.9810e+00	6.3395	33.837435	-4.976810	-49768.102787	-1.687928	-0.001594
1983	1.9820e+00	6.3432	33.901204	19.907241	199072.411147	6.751712	0.006377
1984	1.9830e+00	6.3469	33.917147	4.976810	49768.102787	1.687928	0.001594
1985	1.9840e+00	6.3494	33.905190	-3.732608	-37326.077090	-1.265946	-0.001196
1986	1.9850e+00	6.3531	33.877291	-8.709418	-87094.179877	-2.953874	-0.002790
1987	1.9860e+00	6.3576	33.941060	19.907241	199072.411147	6.751712	0.006377
1988	1.9870e+00	6.3589	33.857363	-26.128254	-261282.539631	-8.861622	-0.008370
1989	1.9880e+00	6.3621	33.901204	13.686228	136862.282664	4.641802	0.004384
1990	1.9890e+00	6.3667	33.873306	-8.709418	-87094.179877	-2.953874	-0.002790
1991	1.9900e+00	6.3689	33.945046	22.395646	223956.462541	7.595676	0.007174
1992	1.9910e+00	6.3731	33.881277	-19.907241	-199072.411147	-6.751712	-0.006377
1993	1.9920e+00	6.3737	33.925118	13.686228	136862.282664	4.641802	0.004384
1994	1.9930e+00	6.3788	33.941060	4.976810	49768.102787	1.687928	0.001594
1995	1.9940e+00	6.3800	33.945046	1.244203	12442.025697	0.421982	0.000399
1996	1.9950e+00	6.3854	33.945046	0.000000	0.000000	0.000000	0.000000
1997	1.9960e+00	6.3890	33.988887	13.686228	136862.282664	4.641802	0.004384
1998	1.9970e+00	6.3907	33.964974	-7.465215	-74652.154180	-2.531892	-0.002391
1999	1.9980e+00	6.3959	33.980916	4.976810	49768.102787	1.687928	0.001594
2000	1.9990e+00	6.3973	33.925118	-17.418836	-174188.359754	-5.907748	-0.005580
2001	2.0000e+00	6.4003	34.024757	31.105064	311050.642417	10.549551	0.009964
2002	2.0010e+00	6.4049	33.988887	-11.197823	-111978.231270	-3.797838	-0.003587
2003	2.0020e+00	6.4072	33.968959	-6.221013	-62210.128483	-2.109910	-0.001993
2004	2.0030e+00	6.4117	34.016786	14.930431	149304.308360	5.063784	0.004783
2005	2.0040e+00	6.4134	34.024757	2.488405	24884.051393	0.843964	0.000797
2006	2.0050e+00	6.4173	34.032728	2.488405	24884.051393	0.843964	0.000797
2007	2.0060e+00	6.4207	34.020771	-3.732608	-37326.077090	-1.265946	-0.001196
2008	2.0070e+00	6.4233	34.032728	3.732608	37326.077090	1.265946	0.001196
2009	2.0080e+00	6.4261	34.040699	2.488405	24884.051393	0.843964	0.000797
2010	2.0090e+00	6.4310	34.052656	3.732608	37326.077090	1.265946	0.001196
2011	2.0100e+00	6.4328	34.068598	4.976810	49768.102787	1.687928	0.001594
2012	2.0110e+00	6.4369	34.072584	1.244203	12442.025697	0.421982	0.000399
2013	2.0120e+00	6.4392	34.132367	18.663039	186630.385450	6.329730	0.005978
2014	2.0130e+00	6.4418	34.100483	-9.953621	-99536.205574	-3.375856	-0.003188
2015	2.0140e+00	6.4442	34.044685	-17.418836	-174188.359754	-5.907748	-0.005580
2016	2.0150e+00	6.4483	34.128382	26.128254	261282.539631	8.861622	0.008370
